Ra, Rb
1.267422, 0.178004
1.268878, 0.178107
1.270333, 0.178209
1.271788, 0.178311
1.273243, 0.178413
1.274698, 0.178515
1.276153, 0.178616
1.277608, 0.178718
1.279063, 0.178820
1.280519, 0.178922
1.281974, 0.179023
1.283429, 0.179125
1.284884, 0.179226
1.286339, 0.179328
1.287794, 0.179429
1.289249, 0.179531
1.290705, 0.179632
1.292160, 0.179733
1.293615, 0.179834
1.295070, 0.179935
1.296525, 0.180036
1.297980, 0.180137
1.299435, 0.180238
1.300890, 0.180339
1.302346, 0.180440
1.303801, 0.180541
1.305256, 0.180642
1.306711, 0.180742
1.308166, 0.180843
1.309621, 0.180943
1.311076, 0.181044
1.312532, 0.181144
1.313987, 0.181245
1.315442, 0.181345
1.316897, 0.181445
1.318352, 0.181546
1.319807, 0.181646
1.321262, 0.181746
1.322718, 0.181846
1.324173, 0.181946
1.325628, 0.182046
1.327083, 0.182146
1.328538, 0.182246
1.329993, 0.182345
1.331448, 0.182445
1.332903, 0.182545
1.334359, 0.182644
1.335814, 0.182744
1.337269, 0.182843
1.338724, 0.182943
1.340179, 0.183042
1.341634, 0.183142
1.343089, 0.183241
1.344545, 0.183340
1.346000, 0.183439
1.347455, 0.183538
1.348910, 0.183638
1.350365, 0.183737
1.351820, 0.183836
1.353275, 0.183934
1.354730, 0.184033
1.356186, 0.184132
1.357641, 0.184231
1.359096, 0.184330
1.360551, 0.184428
1.362006, 0.184527
1.363461, 0.184625
1.364916, 0.184724
1.366372, 0.184822
1.367827, 0.184921
1.369282, 0.185019
1.370737, 0.185117
1.372192, 0.185216
1.373647, 0.185314
1.375102, 0.185412
1.376558, 0.185510
1.378013, 0.185608
1.379468, 0.185706
1.380923, 0.185804
1.382378, 0.185902
1.383833, 0.186000
1.385288, 0.186097
1.386743, 0.186195
1.388199, 0.186293
1.389654, 0.186390
1.391109, 0.186488
1.392564, 0.186585
1.394019, 0.186683
1.395474, 0.186780
1.396929, 0.186878
1.398385, 0.186975
1.399840, 0.187072
1.401295, 0.187169
1.402750, 0.187267
1.404205, 0.187364
1.405660, 0.187461
1.407115, 0.187558
1.408570, 0.187655
1.410026, 0.187752
1.411481, 0.187848
1.412936, 0.187945
1.414391, 0.188042
1.415846, 0.188139
1.417301, 0.188235
1.418756, 0.188332
1.420212, 0.188428
1.421667, 0.188525
1.423122, 0.188621
1.424577, 0.188718
1.426032, 0.188814
1.427487, 0.188911
1.428942, 0.189007
1.430397, 0.189103
1.431853, 0.189199
1.433308, 0.189295
1.434763, 0.189391
1.436218, 0.189487
1.437673, 0.189583
1.439128, 0.189679
1.440583, 0.189775
1.442039, 0.189871
1.443494, 0.189967
1.444949, 0.190062
1.446404, 0.190158
1.447859, 0.190254
1.449314, 0.190349
1.450769, 0.190445
1.452225, 0.190540
1.453680, 0.190636
1.455135, 0.190731
1.456590, 0.190826
1.458045, 0.190922
1.459500, 0.191017
1.460955, 0.191112
1.462410, 0.191207
1.463866, 0.191302
1.465321, 0.191398
1.466776, 0.191493
1.468231, 0.191588
1.469686, 0.191682
1.471141, 0.191777
1.472596, 0.191872
1.474052, 0.191967
1.475507, 0.192062
1.476962, 0.192156
1.478417, 0.192251
1.479872, 0.192346
1.481327, 0.192440
1.482782, 0.192535
1.484237, 0.192629
1.485693, 0.192723
1.487148, 0.192818
1.488603, 0.192912
1.490058, 0.193006
1.491513, 0.193101
1.492968, 0.193195
1.494423, 0.193289
1.495879, 0.193383
1.497334, 0.193477
1.498789, 0.193571
1.500244, 0.193665
1.501699, 0.193759
1.503154, 0.193853
1.504609, 0.193946
1.506064, 0.194040
1.507520, 0.194134
1.508975, 0.194228
1.510430, 0.194321
1.511885, 0.194415
1.513340, 0.194508
1.514795, 0.194602
1.516250, 0.194695
1.517706, 0.194789
1.519161, 0.194882
1.520616, 0.194975
1.522071, 0.195069
1.523526, 0.195162
1.524981, 0.195255
1.526436, 0.195348
1.527892, 0.195441
1.529347, 0.195534
