Ra, Rb
3.848492, 0.310181
3.852218, 0.310331
3.855943, 0.310481
3.859669, 0.310631
3.863395, 0.310781
3.867120, 0.310931
3.870846, 0.311081
3.874572, 0.311230
3.878297, 0.311380
3.882023, 0.311529
3.885748, 0.311679
3.889474, 0.311828
3.893200, 0.311978
3.896925, 0.312127
3.900651, 0.312276
3.904376, 0.312425
3.908102, 0.312574
3.911828, 0.312723
3.915553, 0.312872
3.919279, 0.313021
3.923004, 0.313169
3.926730, 0.313318
3.930455, 0.313467
3.934181, 0.313615
3.937906, 0.313764
3.941632, 0.313912
3.945357, 0.314060
3.949083, 0.314209
3.952808, 0.314357
3.956534, 0.314505
3.960259, 0.314653
3.963985, 0.314801
3.967710, 0.314949
3.971436, 0.315097
3.975161, 0.315244
3.978887, 0.315392
3.982612, 0.315540
3.986338, 0.315687
3.990063, 0.315835
3.993788, 0.315982
3.997514, 0.316129
4.001239, 0.316277
4.004965, 0.316424
4.008690, 0.316571
4.012415, 0.316718
4.016141, 0.316865
4.019866, 0.317012
4.023591, 0.317159
4.027317, 0.317306
4.031042, 0.317452
4.034767, 0.317599
4.038493, 0.317746
4.042218, 0.317892
4.045943, 0.318039
4.049669, 0.318185
4.053394, 0.318331
4.057119, 0.318478
4.060844, 0.318624
4.064570, 0.318770
4.068295, 0.318916
4.072020, 0.319062
4.075745, 0.319208
4.079471, 0.319354
4.083196, 0.319499
4.086921, 0.319645
4.090646, 0.319791
4.094371, 0.319936
4.098097, 0.320082
4.101822, 0.320227
4.105547, 0.320373
4.109272, 0.320518
4.112997, 0.320663
4.116722, 0.320808
4.120447, 0.320954
4.124173, 0.321099
4.127898, 0.321244
4.131623, 0.321389
4.135348, 0.321533
4.139073, 0.321678
4.142798, 0.321823
4.146523, 0.321968
4.150248, 0.322112
4.153973, 0.322257
4.157698, 0.322401
4.161423, 0.322545
4.165148, 0.322690
4.168873, 0.322834
4.172598, 0.322978
4.176323, 0.323122
4.180048, 0.323266
4.183773, 0.323410
4.187498, 0.323554
4.191223, 0.323698
4.194948, 0.323842
4.198673, 0.323986
4.202398, 0.324130
4.206122, 0.324273
4.209847, 0.324417
4.213572, 0.324560
4.217297, 0.324704
4.221022, 0.324847
4.224747, 0.324990
4.228472, 0.325133
4.232196, 0.325277
4.235921, 0.325420
4.239646, 0.325563
4.243371, 0.325706
4.247096, 0.325849
4.250820, 0.325992
4.254545, 0.326134
4.258270, 0.326277
4.261995, 0.326420
4.265719, 0.326562
4.269444, 0.326705
4.273169, 0.326847
4.276893, 0.326990
4.280618, 0.327132
4.284343, 0.327274
4.288067, 0.327417
4.291792, 0.327559
4.295517, 0.327701
4.299241, 0.327843
4.302966, 0.327985
4.306691, 0.328127
4.310415, 0.328269
4.314140, 0.328411
4.317864, 0.328552
4.321589, 0.328694
4.325313, 0.328836
4.329038, 0.328977
4.332763, 0.329119
4.336487, 0.329260
4.340212, 0.329401
4.343936, 0.329543
4.347661, 0.329684
4.351385, 0.329825
4.355110, 0.329966
4.358834, 0.330107
4.362558, 0.330248
4.366283, 0.330389
4.370007, 0.330530
4.373732, 0.330671
4.377456, 0.330812
4.381181, 0.330952
4.384905, 0.331093
4.388629, 0.331234
4.392354, 0.331374
4.396078, 0.331515
4.399802, 0.331655
4.403527, 0.331795
4.407251, 0.331936
4.410975, 0.332076
4.414700, 0.332216
4.418424, 0.332356
4.422148, 0.332496
4.425873, 0.332636
4.429597, 0.332776
4.433321, 0.332916
4.437045, 0.333056
4.440770, 0.333196
4.444494, 0.333335
4.448218, 0.333475
4.451942, 0.333614
4.455667, 0.333754
4.459391, 0.333893
4.463115, 0.334033
4.466839, 0.334172
4.470563, 0.334311
4.474287, 0.334451
4.478012, 0.334590
4.481736, 0.334729
4.485460, 0.334868
4.489184, 0.335007
4.492908, 0.335146
4.496632, 0.335285
4.500356, 0.335423
4.504080, 0.335562
4.507805, 0.335701
4.511529, 0.335840
4.515253, 0.335978
4.518977, 0.336117
4.522701, 0.336255
4.526425, 0.336394
4.530149, 0.336532
4.533873, 0.336670
4.537597, 0.336808
4.541321, 0.336947
4.545045, 0.337085
4.548769, 0.337223
4.552493, 0.337361
4.556217, 0.337499
4.559941, 0.337637
4.563665, 0.337775
4.567388, 0.337912
4.571112, 0.338050
4.574836, 0.338188
4.578560, 0.338325
4.582284, 0.338463
4.586008, 0.338600
4.589732, 0.338738
4.593456, 0.338875
4.597180, 0.339013
4.600904, 0.339150
4.604627, 0.339287
4.608351, 0.339424
4.612075, 0.339561
4.615799, 0.339698
4.619523, 0.339835
4.623247, 0.339972
4.626970, 0.340109
4.630694, 0.340246
4.634418, 0.340383
4.638142, 0.340520
4.641865, 0.340656
4.645589, 0.340793
4.649313, 0.340929
4.653037, 0.341066
4.656760, 0.341202
4.660484, 0.341339
4.664208, 0.341475
4.667932, 0.341611
4.671655, 0.341748
4.675379, 0.341884
4.679103, 0.342020
4.682826, 0.342156
4.686550, 0.342292
4.690274, 0.342428
4.693998, 0.342564
4.697721, 0.342700
4.701445, 0.342835
4.705168, 0.342971
4.708892, 0.343107
4.712616, 0.343242
4.716339, 0.343378
4.720063, 0.343514
4.723787, 0.343649
4.727510, 0.343784
