Ra, Rb
4.793831, 0.346187
4.798047, 0.346340
4.802263, 0.346492
4.806479, 0.346644
4.810695, 0.346796
4.814912, 0.346948
4.819128, 0.347100
4.823344, 0.347251
4.827560, 0.347403
4.831776, 0.347555
4.835993, 0.347707
4.840209, 0.347858
4.844425, 0.348010
4.848641, 0.348161
4.852858, 0.348312
4.857074, 0.348464
4.861290, 0.348615
4.865506, 0.348766
4.869722, 0.348917
4.873939, 0.349068
4.878155, 0.349219
4.882371, 0.349370
4.886587, 0.349521
4.890803, 0.349671
4.895020, 0.349822
4.899236, 0.349973
4.903452, 0.350123
4.907668, 0.350274
4.911884, 0.350424
4.916101, 0.350575
4.920317, 0.350725
4.924533, 0.350875
4.928749, 0.351025
4.932965, 0.351175
4.937182, 0.351325
4.941398, 0.351475
4.945614, 0.351625
4.949830, 0.351775
4.954047, 0.351925
4.958263, 0.352075
4.962479, 0.352224
4.966695, 0.352374
4.970911, 0.352523
4.975128, 0.352673
4.979344, 0.352822
4.983560, 0.352972
4.987776, 0.353121
4.991992, 0.353270
4.996209, 0.353419
5.000425, 0.353568
5.004641, 0.353717
5.008857, 0.353866
5.013073, 0.354015
5.017290, 0.354164
5.021506, 0.354313
5.025722, 0.354462
5.029938, 0.354610
5.034155, 0.354759
5.038371, 0.354907
5.042587, 0.355056
5.046803, 0.355204
5.051019, 0.355353
5.055236, 0.355501
5.059452, 0.355649
5.063668, 0.355797
5.067884, 0.355945
5.072100, 0.356093
5.076317, 0.356241
5.080533, 0.356389
5.084749, 0.356537
5.088965, 0.356685
5.093181, 0.356833
5.097398, 0.356980
5.101614, 0.357128
5.105830, 0.357275
5.110046, 0.357423
5.114263, 0.357570
5.118479, 0.357718
5.122695, 0.357865
5.126911, 0.358012
5.131127, 0.358159
5.135344, 0.358307
5.139560, 0.358454
5.143776, 0.358601
5.147992, 0.358748
5.152208, 0.358894
5.156425, 0.359041
5.160641, 0.359188
5.164857, 0.359335
5.169073, 0.359481
5.173289, 0.359628
5.177506, 0.359774
5.181722, 0.359921
5.185938, 0.360067
5.190154, 0.360214
5.194371, 0.360360
5.198587, 0.360506
5.202803, 0.360652
5.207019, 0.360798
5.211235, 0.360944
5.215452, 0.361090
5.219668, 0.361236
